Mat_MatCode,SP_TestPlan,PLAN.ACTIVE,ITEM_DESCRIPTION,Test_Lab,Res_TestCode,Res_TestName,Analyte.C,Numeric_Result,Res_Units,Rounding_Rule,Low_Release_Limit,High_Release_Limit,METHOD,METHOD.C,DISPLAY_AS,Facility Name,FACILITY_DESCRIPTION,SAMPLE_PLAN
8OJ22750,Label_A11,8OJ22750\Label_A11,PDI Hygea Multi Purpose Np9800,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OJ22750 - PDI Hygea Multi Purpose Np9800,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP03700,Label_NY_NP9840_87-75,8OP03700\Label_NY_NP9840_87-75,Simple Sensitive Skin Experts Cleans. Facial Wipes 25Ct.  US,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP03700 - Simple Sensitive Skin Experts Cleans. Facial Wipes 25Ct.  US,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP065RSL,Label_NY_NP9995_2.625-3.375,8OP065RSL\Label_NY_NP9995_2.625-3.375,Pond's Evening Soothe Twlts.,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP065RSL - Pond's Evening Soothe Twlts.,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP08700,Label_NY_NP9800_3.375-2.625,8OP08700\Label_NY_NP9800_3.375-2.625,Cetaphil Gentle Makeup Removing Wipes,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP08700 - Cetaphil Gentle Makeup Removing Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP09100,Label_NY_NP9991_3.375-2.625,8OP09100\Label_NY_NP9991_3.375-2.625,Cetaphil Gentle Makeup Removing Wipes,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP09100 - Cetaphil Gentle Makeup Removing Wipes,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP09300,Label_NY_NP7110_2.55-3,8OP09300\Label_NY_NP7110_2.55-3,Noxzema Ultimate Clear Anti-Blemish Pads -Front,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP09300 - Noxzema Ultimate Clear Anti-Blemish Pads -Front,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP09301,Label_NY_NP7110_2.55-5,8OP09301\Label_NY_NP7110_2.55-5,Noxzema Ultimate Clear Anti-Blemish Pads -Back,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP09301 - Noxzema Ultimate Clear Anti-Blemish Pads -Back,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP227RSL,Label_NY_NP9997_2.625-3.375,8OP227RSL\Label_NY_NP9997_2.625-3.375,Rigid L'Oreal Ccl Np9997,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP227RSL - Rigid L'Oreal Ccl Np9997,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP260RSL,Label_NY_NP7700_3.375-2.3437,8OP260RSL\Label_NY_NP7700_3.375-2.3437,Avon Anew Clean Facial Cleans. Wipes Reseal.,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP260RSL - Avon Anew Clean Facial Cleans. Wipes Reseal.,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP263CK,Label_NY_NP7030_8.5-6.5,8OP263CK\Label_NY_NP7030_8.5-6.5,Ecolab Eco-Wipe Duo Case Label,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP263CK - Ecolab Eco-Wipe Duo Case Label,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP308SIRF,Label_NY_NP9300_2-1.375,8OP308SIRF\Label_NY_NP9300_2-1.375,Remove Completely Label,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP308SIRF - Remove Completely Label,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OP585SIRF,Label_NY_NP9300_1.375-2,8OP585SIRF\Label_NY_NP9300_1.375-2,Remove Completely Label,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OP585SIRF - Remove Completely Label,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
8OX351CK,Label_NY_50#W_5_4,8OX351CK\Label_NY_50#W_5_4,Prevantics-OR Tri-Fold Ifu,NY-Analytical,770,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM 143 / Visual,TM143,8OX351CK - Prevantics-OR Tri-Fold Ifu,NY ,RAW MATERIAL - NY                                 ,RM_LABEL
7A4AA580,Chem_NY_Disodium Cocoamphodipropinate,7A4AA580\Chem_NY_Disodium Cocoamphodipropinate,Disodium Cocoamphodipropinate,IN-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4AA580 - Disodium Cocoamphodipropinate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4AL930,Chem_08A,7A4AL930\Chem_08A,Potassium Hydroxide Pellets USP/Nf,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4AL930 - Potassium Hydroxide Pellets USP/Nf,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4AS162,Chem_09A,7A4AS162\Chem_09A,Glycerin USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4AS162 - Glycerin USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4BL625,Chem_11A,7A4BL625\Chem_11A,Oliec Acid FCC,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4BL625 - Oliec Acid FCC,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4CD419,Chem_13A,7A4CD419\Chem_13A,Parachlorometaxylenol USP Grade,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4CD419 - Parachlorometaxylenol USP Grade,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4FD110,Chem_Sodium Chloride USP/NF,7A4FD110\Chem_Sodium Chloride USP/NF,Sodium Chloride USP/NF,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4FD110 - Sodium Chloride USP/NF,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4FD110,Chem_Sodium Chloride USP/NF,7A4FD110\Chem_Sodium Chloride USP/NF,Sodium Chloride USP/NF,NY-Analytical,792,Chemical Inspection,Odor ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4FD110 - Sodium Chloride USP/NF,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OA347,Chem_NY_Sodium-L(+) Lactate 60%,7A4OA347\Chem_NY_Sodium-L(+) Lactate 60%,Sodium-L (+)-LaCt. ate 60%,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OA347 - Sodium-L (+)-LaCt. ate 60%,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OA911,Chem_NY_Fragrance Hugs & Kisses Sheer1,7A4OA911\Chem_NY_Fragrance Hugs & Kisses Sheer1,Fragrance Hugs & Kisses Sheer 1,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OA911 - Fragrance Hugs & Kisses Sheer 1,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OB690,Chem_01A,7A4OB690\Chem_01A,Isopar K,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OB690 - Isopar K,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OF602,Chem_19A,7A4OF602\Chem_19A,Avon Dry Facial Fragrance/Watery Floral,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OF602 - Avon Dry Facial Fragrance/Watery Floral,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7A4OG169,Chem_20A,7A4OG169\Chem_20A,Dowfax C10L,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OG169 - Dowfax C10L,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OH247,Chem_21A,7A4OH247\Chem_21A,Trisodium pHosphate Crystalline (Tspc),NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OH247 - Trisodium pHosphate Crystalline (Tspc),NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OM002,Chem_NY_ Dissolvine GL-47-S,7A4OM002\Chem_NY_ Dissolvine GL-47-S,Dissolvine GL-47-S,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OM002 - Dissolvine GL-47-S,JB ,RAW MATERIAL - ARKANSAS                           ,RM_CHEMICAL
7A4OP065,Chem_NY_ Fragrance Plaisir Gourmand 23,7A4OP065\Chem_NY_ Fragrance Plaisir Gourmand 23,Fragrance Plaisir Gourmand 23,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP065 - Fragrance Plaisir Gourmand 23,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP073,Chem_NY_Fragrance Bali Leia 5,7A4OP073\Chem_NY_Fragrance Bali Leia 5,Fragrance Bali Leia 5,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP073 - Fragrance Bali Leia 5,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP081,Chem_NY_Fragrance SC 2705 LF,7A4OP081\Chem_NY_Fragrance SC 2705 LF,Fragrance Sc 2705 Lf,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP081 - Fragrance Sc 2705 Lf,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP093,Chem_NY_Essential Oil 27A Fragrance,7A4OP093\Chem_NY_Essential Oil 27A Fragrance,Essential Oil 27A Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP093 - Essential Oil 27A Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP113,Chem_NY_Vitis Vinifera (Grape) Fruit Water_01,7A4OP113\Chem_NY_Vitis Vinifera (Grape) Fruit Water_01,Vitis Vinifera (Grape) Fruit Water,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP113 - Vitis Vinifera (Grape) Fruit Water,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP197,Chem_NY_D-Panthenol 75W_01,7A4OP197\Chem_NY_D-Panthenol 75W_01,D-Panthenol 75W,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP197 - D-Panthenol 75W,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP205,Chem_NY_Cucumis Sativus Fruit Extract,7A4OP205\Chem_NY_Cucumis Sativus Fruit Extract,Cucumis Sativus (Cucumber) Fruit RxtraCt. ,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP205 - Cucumis Sativus (Cucumber) Fruit RxtraCt. ,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP345,Chem_195A,7A4OP345\Chem_195A,CHE Acb Bio-CHElate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OP345 - CHE Acb Bio-CHElate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP448,Chem_197A,7A4OP448\Chem_197A,Fresh Scent Type #2 Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OP448 - Fresh Scent Type #2 Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP448,Chem_208A,7A4OP448\Chem_208A,Fresh Scent Type #2 Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OP448 - Fresh Scent Type #2 Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP567,Chem_NY_Surfonic L12-6_Surfactant,7A4OP567\Chem_NY_Surfonic L12-6_Surfactant,Surfonic L12-6 SurfaCt. ant,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OP567 - Surfonic L12-6 SurfaCt. ant,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OP806,MASTER - Microbiology - J&J Chemical Testing),7A4OP806\MASTER - Microbiology - J&J Chemical Testing),ACt. ipone Lamina,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,J&J TMWW78010/J&J TM7252,TM7252,7A4OP806 - ACt. ipone Lamina,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OQ028,Chem_NY_Emulgin VL-75,7A4OQ028\Chem_NY_Emulgin VL-75,Emulgin VL-75,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OQ028 - Emulgin VL-75,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7A4OQ084,Chem_23A,7A4OQ084\Chem_23A,Versene 100,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OQ084 - Versene 100,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OQ229,Chem_NY_Witch Hazel,7A4OQ229\Chem_NY_Witch Hazel,"Trisodium Citrate Dihydrate, USP",NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,"7A4OQ229 - Trisodium Citrate Dihydrate, USP",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OQ229,Chem_Trisodium Citrate Dihydrate USP,7A4OQ229\Chem_Trisodium Citrate Dihydrate USP,"Trisodium Citrate Dihydrate, USP",NY-Analytical,792,Chemical Inspection,Contamination,None (Done),,,,,TM 208,TM208,"7A4OQ229 - Trisodium Citrate Dihydrate, USP",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OQ260,Chem_29A,7A4OQ260\Chem_29A,Adult Wipe Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OQ260 - Adult Wipe Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OQ518,Chem_31A,7A4OQ518\Chem_31A,BTC 2125M-50% Maquat Mq2525M-50% Barquat 4250Z,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OQ518 - BTC 2125M-50% Maquat Mq2525M-50% Barquat 4250Z,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OQ890,Chem_34A,7A4OQ890\Chem_34A,Sodium Metasilicate Pentahydrate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7A4OQ890 - Sodium Metasilicate Pentahydrate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OU351,Chem_NY_Dehydrated Alcohol USP,7A4OU351\Chem_NY_Dehydrated Alcohol USP,Dehydrated Alcohol USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7A4OU351 - Dehydrated Alcohol USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OU555,Chem_NY_Phenylephrine HCL,7A4OU555\Chem_NY_Phenylephrine HCL,"Phenylephrine Hcl, USP",NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,"7A4OU555 - Phenylephrine Hcl, USP",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7A4OU555,Chem_NY_Phenylephrine Reduced,7A4OU555\Chem_NY_Phenylephrine Reduced,"Phenylephrine Hcl, USP",NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,"7A4OU555 - Phenylephrine Hcl, USP",NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7ACHE61P,Chem_NY_Sodium Benzoate,7ACHE61P\Chem_NY_Sodium Benzoate,Sodium Benzoate EDF NF/FCC,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7ACHE61P - Sodium Benzoate EDF NF/FCC,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7B4AA580,Chem_NY_Acetic Acid - USP,7B4AA580\Chem_NY_Acetic Acid - USP,Acetic Acid - USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4AA580 - Acetic Acid - USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4AL930,Chem_42A,7B4AL930\Chem_42A,Gluconic Acid 50% Technical,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4AL930 - Gluconic Acid 50% Technical,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4GB598,Chem_45A,7B4GB598\Chem_45A,Pumice,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4GB598 - Pumice,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OA242,Chem_48A,7B4OA242\Chem_48A,Citric Acid USP Anhydrous Granular,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OA242 - Citric Acid USP Anhydrous Granular,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7B4OA347,Chem_NY_Calming Waters INCI w/symfresh,7B4OA347\Chem_NY_Calming Waters INCI w/symfresh,Calming Waters Inci W/Symfresh,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7B4OA347 - Calming Waters Inci W/Symfresh,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OA709,Chem_NY_Bell fragrance,7B4OA709\Chem_NY_Bell fragrance,Bell Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7B4OA709 - Bell Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OB690,Chem_50A,7B4OB690\Chem_50A,Vm&P Naphtha Ht,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OB690 - Vm&P Naphtha Ht,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OC109,CHE ANTIFOAM AF EMULSION,7B4OC109\CHE ANTIFOAM AF EMULSION,Antifoam Af-Emulsion,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OC109 - Antifoam Af-Emulsion,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OD232,Chem_52A,7B4OD232\Chem_52A,Propylene Glycol USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OD232 - Propylene Glycol USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OM799,Chem_NY_Lipotec_Cucumber Extract in Glycerin,7B4OM799\Chem_NY_Lipotec_Cucumber Extract in Glycerin,Cucumber Extract in Glycerin NP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7B4OM799 - Cucumber Extract in Glycerin NP,JB ,RAW MATERIAL - ARKANSAS                           ,RM_CHEMICAL
7B4OP065,Chem_NY_Chamomile Flower Extract,7B4OP065\Chem_NY_Chamomile Flower Extract,Chamomile Flower ExtraCt. ,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7B4OP065 - Chamomile Flower ExtraCt. ,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OP093,Chem_NY_PEG-4,7B4OP093\Chem_NY_PEG-4,PEG-4,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7B4OP093 - PEG-4,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OP113,Chem_NY_Mentha Piperita Extract_01,7B4OP113\Chem_NY_Mentha Piperita Extract_01,Mentha Piperita ExtraCt. ,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7B4OP113 - Mentha Piperita ExtraCt. ,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OP661,Chem_NY_Pemulen TR-2,7B4OP661\Chem_NY_Pemulen TR-2,Pemulen Tr-2,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OP661 - Pemulen Tr-2,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OQ028,Chem_NY_Sorbitan Monolaurate,7B4OQ028\Chem_NY_Sorbitan Monolaurate,Sorbitan Monolaurate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OQ028 - Sorbitan Monolaurate,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7B4OQ084,Chem_60A,7B4OQ084\Chem_60A,Tergitol 15-S-12,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OQ084 - Tergitol 15-S-12,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OQ209,Chem_61A,7B4OQ209\Chem_61A,Disodium pHosphate Food Grade,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OQ209 - Disodium pHosphate Food Grade,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OQ209,Chem_61A,7B4OQ209\Chem_61A,Disodium pHosphate Food Grade,NY-Analytical,792,Chemical Inspection,Odor ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OQ209 - Disodium pHosphate Food Grade,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OQ214,Chem_62A,7B4OQ214\Chem_62A,Sorbic Acid/FCC,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OQ214 - Sorbic Acid/FCC,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OQ595,Chem_63A,7B4OQ595\Chem_63A,Bronopol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OQ595 - Bronopol,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7B4OX232,Chem_40A,7B4OX232\Chem_40A,CHE Alcohol SDa40-B 190 Proof,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7B4OX232 - CHE Alcohol SDa40-B 190 Proof,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7C4AA580,Chem_NY_Fragrance-Grapefruit Blossom &Orange,7C4AA580\Chem_NY_Fragrance-Grapefruit Blossom &Orange,Fragrance - Grapefruit Blossom & Orange,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7C4AA580 - Fragrance - Grapefruit Blossom & Orange,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7C4OG169,Chem_75A,7C4OG169\Chem_75A,Ammonium Chloride,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7C4OG169 - Ammonium Chloride,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7C4OP027,Chem_NY_Camellia Oleifera Leaf Extract,7C4OP027\Chem_NY_Camellia Oleifera Leaf Extract,Camellia Oleifera Leaf ExtraCt. ,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,J&J TMWW78010/J&J TM7252,TM7252,7C4OP027 - Camellia Oleifera Leaf ExtraCt. ,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7C4OP065,Chem_NY_ Sodium Lauroamphoacetate 30%,7C4OP065\Chem_NY_ Sodium Lauroamphoacetate 30%,Sodium Lauroamphoacetate 30%,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7C4OP065 - Sodium Lauroamphoacetate 30%,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7C4OQ028,Chem_NY_Isohexadecane,7C4OQ028\Chem_NY_Isohexadecane,Isohexadecane,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7C4OQ028 - Isohexadecane,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7D4AA580,Chem_NY_Monoethanolamine,7D4AA580\Chem_NY_Monoethanolamine,Monoethanolamine,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7D4AA580 - Monoethanolamine,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
